Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Ask,Volume,"Open Int","OI %Chg",Vol/OI,IV,Delta,Time
PLTR,158.43,2026-08-14,9,Call,165.00,-4.15%,2.63,2.91,7280,5161,+529.39%,1.41,53.18%,0.332082,2026-08-05
PLTR,158.43,2026-08-07,2,Call,157.50,+0.59%,3.35,3.5,3761,8643,+527.67%,0.44,62.59%,0.561411,2026-08-05
INTC,101.06,2026-08-07,2,Put,99.00,-2.04%,1.86,2.01,9155,1065,+522.81%,8.6,96.63%,-0.372286,2026-08-05
ETSY,85.86,2026-08-07,2,Put,73.00,-14.98%,1.28,1.64,102,1041,+519.64%,0.1,245.67%,-0.162488,2026-08-05
CRDO,224.63,2026-08-14,9,Put,200.00,-10.96%,4.4,5.1,89,1439,+517.60%,0.06,103.50%,-0.211626,2026-08-05
QBTS,21.39,2026-08-28,23,Put,19.00,-11.17%,0.86,1.39,3,2172,+517.05%,0,105.46%,-0.278477,2026-08-05
GLNG,50.21,2026-08-21,16,Put,50.00,-0.42%,1.55,2.25,60,1222,+511.00%,0.05,48.31%,-0.46075,2026-08-05
NFLX,74.2,2026-08-28,23,Put,70.00,-5.66%,0.87,0.92,183,4454,+510.97%,0.04,34.50%,-0.229862,2026-08-05
BAC,63.25,2026-08-28,23,Call,60.00,+5.14%,3.65,3.85,2,1926,+507.57%,0,25.37%,0.809388,2026-08-05
BAC,63.25,2027-06-17,316,Put,62.50,-1.19%,5,5.25,14,4711,+505.53%,0,26.05%,-0.408025,2026-08-05
MRVL,211.02,2026-08-28,23,Put,135.00,-36.03%,0.8,1.12,17,1220,+503.96%,0.01,108.80%,-0.037569,2026-08-05
SN,182.11,2026-08-21,16,Call,175.00,+3.90%,9.9,12.1,74,2114,+500.57%,0.04,44.75%,0.687579,2026-08-05
IBRX,7.25,2026-08-07,2,Put,6.50,-10.34%,0,0.1,3,1487,+499.60%,0,137.19%,-0.129669,2026-08-05
MRVL,211.02,2026-08-28,23,Put,165.00,-21.81%,3.85,4.8,437,1217,+499.51%,0.36,103.10%,-0.138346,2026-08-05
INTC,101.06,2026-08-21,16,Put,98.00,-3.03%,5,5.55,172,1855,+492.65%,0.09,81.31%,-0.392584,2026-08-05
POET,8.09,2026-08-14,9,Call,8.00,+1.11%,0.66,0.83,53,4683,+491.29%,0.01,138.31%,0.565224,2026-08-05
MCHP,77.79,2026-12-18,135,Call,65.00,+16.44%,18.7,20.1,103,66239,+489.58%,0,69.18%,0.736906,2026-08-05
COGT,42.27,2028-01-21,534,Call,60.00,-41.94%,6.7,10.5,1,2032,+482.23%,0,63.37%,0.501467,2026-08-05
RXO,21,2026-08-21,16,Call,25.00,-19.05%,0.05,0.55,16,2324,+479.55%,0.01,79.99%,0.171564,2026-08-05
W,107.57,2026-09-18,44,Put,110.00,+2.26%,10,10.6,479,1040,+477.78%,0.46,61.70%,-0.49298,2026-08-05
SRPT,15.93,2026-08-07,2,Call,17.00,-6.72%,0.1,0.8,1116,1212,+474.41%,0.92,181.76%,0.339254,2026-08-05
INTC,101.06,2026-08-14,9,Put,95.00,-6.00%,2.45,2.74,401,2123,+473.78%,0.19,82.87%,-0.292676,2026-08-05
MOS,23.41,2026-08-21,16,Call,24.50,-4.66%,0.45,0.6,1366,1242,+469.72%,1.1,48.79%,0.34605,2026-08-05
CLMT,40.26,2026-08-21,16,Call,50.00,-24.19%,0.4,0.5,288,2255,+469.44%,0.13,86.44%,0.132463,2026-08-05
CRWV,89.89,2026-12-18,135,Put,82.50,-8.22%,14.6,15.95,26,1436,+467.59%,0.02,93.58%,-0.325075,2026-08-05
CMG,34.5,2026-08-14,9,Call,35.00,-1.45%,0.68,0.85,787,2485,+464.77%,0.32,45.12%,0.438394,2026-08-05
TEM,46.7,2026-08-07,2,Put,43.00,-7.92%,0.05,0.45,33,1009,+463.69%,0.03,104.17%,-0.133184,2026-08-05
GME,19.01,2026-09-04,30,Call,20.00,-5.21%,0.27,0.59,7,1308,+461.37%,0.01,38.36%,0.331188,2026-08-05
VZ,46.47,2026-08-07,2,Call,46.50,-0.06%,0.35,0.5,549,6709,+458.62%,0.08,32.23%,0.492126,2026-08-05
ALAB,318.43,2026-08-07,2,Put,300.00,-5.79%,3.4,5,1216,2776,+457.43%,0.44,121.36%,-0.238655,2026-08-05
AMZN,272.65,2026-08-28,23,Call,285.00,-4.53%,4.15,4.5,605,3847,+456.73%,0.16,32.25%,0.316098,2026-08-05
BABA,128.53,2026-08-07,2,Put,126.00,-1.97%,0.68,0.77,642,1133,+455.39%,0.57,45.23%,-0.270472,2026-08-05
AAPL,311,2026-08-10,5,Call,317.50,-2.09%,1.21,1.52,1738,3076,+453.24%,0.57,25.28%,0.251709,2026-08-05
GPN,87.48,2026-08-21,16,Put,72.50,-17.12%,0.15,0.8,1,1293,+452.56%,0,67.57%,-0.0799,2026-08-05
CVNA,69.48,2026-08-07,2,Call,71.00,-2.19%,0.72,0.91,328,2720,+447.28%,0.12,69.67%,0.348259,2026-08-05
PLTR,158.43,2027-03-19,226,Call,200.00,-26.24%,15.6,15.95,358,14049,+446.65%,0.03,55.96%,0.400164,2026-08-05
DDOG,283.17,2026-09-18,44,Call,380.00,-34.20%,4.95,6.75,86,1281,+445.11%,0.07,75.71%,0.165899,2026-08-05
CPNG,16,2026-08-07,2,Put,16.00,0.00%,0.16,0.34,2118,2330,+444.39%,0.91,53.22%,-0.490502,2026-08-05
ELF,86.37,2026-10-16,72,Put,55.00,-36.32%,0.58,1.58,6,2454,+444.12%,0,79.13%,-0.069594,2026-08-05
NBIS,218.99,2026-08-07,2,Put,215.00,-1.82%,7.25,8,1505,3088,+441.75%,0.49,148.40%,-0.411432,2026-08-05
INOD,69.37,2026-08-07,2,Call,70.00,-0.91%,5.4,6.5,1605,1652,+441.64%,0.97,304.56%,0.529292,2026-08-05
WMT,112.34,2027-03-19,226,Put,105.00,-6.53%,5.45,6.55,13,5419,+441.36%,0,29.35%,-0.317459,2026-08-05
PCG,17.2,2026-08-21,16,Call,17.50,-1.74%,0.42,0.56,357,1437,+440.23%,0.25,42.87%,0.445794,2026-08-05
AMD,482.05,2026-08-14,9,Put,330.00,-31.54%,0.07,0.26,289,1653,+440.20%,0.17,100.30%,-0.006391,2026-08-05
ORCL,144.39,2026-08-14,9,Call,170.00,-17.74%,0.47,0.52,787,2922,+438.12%,0.27,69.01%,0.073846,2026-08-05
RIOT,21.5,2026-08-07,2,Call,23.50,-9.30%,0.22,0.34,7390,4093,+437.14%,1.81,145.79%,0.22109,2026-08-05
VST,140.58,2026-09-18,44,Put,115.00,-18.20%,1.61,1.93,21,11766,+434.82%,0,55.10%,-0.122353,2026-08-05
ORCL,144.39,2026-08-07,2,Put,139.00,-3.73%,0.92,1.09,314,1692,+432.08%,0.19,70.61%,-0.224761,2026-08-05
CIFR,18.71,2026-08-14,9,Call,22.00,-17.58%,0.45,0.52,1161,1466,+431.16%,0.79,127.76%,0.24109,2026-08-05
PLTR,158.43,2026-09-04,30,Call,200.00,-26.24%,0.77,0.85,338,1166,+430.00%,0.29,53.67%,0.078142,2026-08-05
SKHY,151.03,2026-11-20,107,Call,180.00,-19.18%,23.5,24.5,78,5328,+428.57%,0.01,102.50%,0.492635,2026-08-05
AVGO,418.28,2026-08-17,12,Put,400.00,-4.37%,4.9,8.2,7,1139,+427.31%,0.01,47.12%,-0.282301,2026-08-05
OKLO,42.99,2026-08-07,2,Put,44.00,+2.35%,2.57,2.85,65,1544,+426.96%,0.04,169.25%,-0.548351,2026-08-05
PLTR,158.43,2026-08-14,9,Call,170.00,-7.30%,1.56,1.64,6717,6163,+426.30%,1.09,53.85%,0.217454,2026-08-05
BWA,66.78,2026-08-21,16,Call,67.50,-1.08%,2.1,2.95,5,1471,+425.36%,0,50.62%,0.484877,2026-08-05
SKHY,151.03,2026-08-14,9,Put,123.00,-18.56%,1.65,1.85,91,6844,+424.85%,0.01,119.40%,-0.116404,2026-08-05
ETSY,85.86,2026-08-07,2,Call,100.00,-16.47%,1.41,1.78,278,1613,+423.70%,0.17,229.87%,0.209024,2026-08-05
ARM,274.58,2026-10-16,72,Put,270.00,-1.67%,35.5,38,4,1425,+421.98%,0,83.26%,-0.403096,2026-08-05
CAKE,105.31,2026-08-21,16,Put,100.00,-5.04%,1.4,1.9,41,2483,+419.46%,0.02,43.80%,-0.267339,2026-08-05
PLTR,158.43,2026-08-07,2,Call,170.00,-7.30%,0.3,0.31,43493,20349,+415.16%,2.14,67.98%,0.085087,2026-08-05
PCG,17.2,2027-01-15,163,Call,25.00,-45.35%,0.21,0.33,12,31043,+414.98%,0,42.16%,0.125709,2026-08-05
BBAI,3.03,2027-03-19,226,Call,6.00,-98.02%,0.22,0.5,15,2641,+412.82%,0.01,100.43%,0.330603,2026-08-05
OPEN,3.76,2027-02-19,198,Call,10.00,-165.96%,0.16,0.67,4,1050,+412.20%,0,126.23%,0.286339,2026-08-05
INTC,101.06,2026-08-07,2,Call,104.00,-2.91%,1.62,1.89,2075,6694,+409.82%,0.31,98.85%,0.362025,2026-08-05
VFC,15.22,2026-11-20,107,Call,20.00,-31.41%,0.44,0.6,157,2941,+408.82%,0.05,55.35%,0.226015,2026-08-05
INTC,101.06,2026-08-07,2,Call,106.00,-4.89%,1.1,1.29,4232,6823,+407.66%,0.62,99.61%,0.271526,2026-08-05
CSX,51.12,2026-08-21,16,Call,55.00,-7.59%,0.05,0.2,35,7250,+403.47%,0,26.01%,0.097453,2026-08-05
GFS,49.46,2026-08-21,16,Call,55.00,-11.20%,1.1,1.5,926,2117,+402.85%,0.44,77.00%,0.283957,2026-08-05
MMM,182.08,2026-09-18,44,Call,190.00,-4.35%,3.15,3.45,499,8354,+399.64%,0.06,24.69%,0.334523,2026-08-05
INTC,101.06,2026-08-14,9,Call,112.00,-10.83%,1.69,2.03,243,1603,+399.38%,0.15,85.93%,0.24549,2026-08-05
SMR,9.38,2026-08-21,16,Call,12.50,-33.26%,0.13,0.19,111,1391,+396.79%,0.08,117.29%,0.149135,2026-08-05
BA,240.19,2027-01-15,163,Put,235.00,-2.16%,15,18.65,111,2389,+395.64%,0.05,31.22%,-0.409585,2026-08-05
APPS,13.17,2026-08-21,16,Put,9.00,-31.66%,0.05,0.15,2128,2478,+394.61%,0.86,127.91%,-0.059257,2026-08-05
JPM,359.24,2026-08-14,9,Put,335.00,-6.75%,0.08,0.23,45,2024,+392.46%,0.02,23.92%,-0.029341,2026-08-05
GOOGL,362.43,2026-08-07,2,Put,362.50,+0.02%,4.5,4.75,2758,1304,+390.23%,2.12,43.17%,-0.49416,2026-08-05
RIOT,21.5,2026-08-07,2,Put,20.00,-6.98%,0.2,0.3,556,2316,+388.61%,0.24,127.82%,-0.207926,2026-08-05
AVGO,418.28,2026-08-07,2,Put,375.00,-10.35%,0.07,0.25,684,3759,+388.18%,0.18,72.29%,-0.019202,2026-08-05
QBTS,21.39,2026-09-18,44,Call,27.00,-26.23%,1.22,1.31,271,6945,+387.03%,0.04,99.97%,0.313936,2026-08-05
WMT,112.34,2027-03-19,226,Call,130.00,-15.72%,4.6,4.95,111,5641,+386.71%,0.02,28.59%,0.324208,2026-08-05
PG,146.8,2026-10-16,72,Call,160.00,-8.99%,1.37,1.72,753,12673,+386.30%,0.06,21.75%,0.202972,2026-08-05
PDD,90.94,2026-08-07,2,Put,90.00,-1.03%,0.44,0.6,346,1269,+386.21%,0.27,34.45%,-0.33467,2026-08-05
PANW,362.66,2026-10-16,72,Put,300.00,-17.28%,12.1,13.45,63,1267,+385.44%,0.05,62.42%,-0.19885,2026-08-05
COHR,328.22,2026-08-07,2,Put,300.00,-8.60%,1.5,3.8,137,1292,+383.90%,0.11,126.87%,-0.157149,2026-08-05
GLW,156.7,2026-11-20,107,Call,220.00,-40.40%,9,11.55,32,1959,+383.70%,0.02,80.52%,0.29424,2026-08-05
UPST,30.2,2026-08-07,2,Call,30.50,-0.99%,0.6,0.72,717,1397,+381.72%,0.51,89.11%,0.454662,2026-08-05
PLTR,158.43,2026-08-07,2,Call,175.00,-10.46%,0.12,0.13,13879,9760,+381.50%,1.42,73.86%,0.036869,2026-08-05
SPCX,108.27,2026-08-07,2,Put,122.00,+12.68%,14.2,15.25,654,1037,+377.88%,0.63,154.82%,-0.837452,2026-08-05
INTC,101.06,2026-08-21,16,Put,97.00,-4.02%,4.55,5.05,43,1901,+375.25%,0.02,80.96%,-0.369336,2026-08-05
SGHC,13.11,2026-08-21,16,Call,15.00,-14.42%,0,0.1,37,3765,+371.21%,0.01,45.85%,0.089181,2026-08-05
USAR,17.16,2026-08-07,2,Call,19.00,-10.72%,0.1,0.17,386,3889,+370.82%,0.1,131.70%,0.160084,2026-08-05
PLTR,158.43,2026-08-07,2,Call,162.50,-2.57%,1.41,1.45,14221,6583,+369.54%,2.16,63.97%,0.305775,2026-08-05
RDW,10.72,2026-08-07,2,Call,12.50,-16.60%,0.15,0.25,801,1034,+367.87%,0.77,231.29%,0.208796,2026-08-05
QXO,15.9,2026-08-07,2,Put,15.00,-5.66%,0.05,0.15,1112,1195,+364.98%,0.93,87.51%,-0.174951,2026-08-05
FIG,28.15,2026-08-07,2,Put,22.00,-21.85%,0.18,0.26,6938,6324,+361.27%,1.1,258.14%,-0.082777,2026-08-05
EYPT,12.25,2026-08-21,16,Put,7.50,-38.78%,1.05,1.3,1205,2743,+361.01%,0.44,376.73%,-0.154291,2026-08-05
NOK,9.58,2026-08-14,9,Put,10.00,+4.38%,0.63,0.7,232,1602,+360.34%,0.14,69.49%,-0.631064,2026-08-05
COHR,328.22,2026-09-18,44,Call,350.00,-6.64%,38,42.9,1103,1139,+359.27%,0.97,107.15%,0.510092,2026-08-05
WFC,89.17,2026-08-07,2,Put,87.00,-2.43%,0.15,0.25,141,2204,+358.21%,0.06,34.56%,-0.163721,2026-08-05
NKE,42.45,2026-08-28,23,Call,43.00,-1.30%,1.28,1.35,85,1020,+357.40%,0.08,36.92%,0.461877,2026-08-05
PLTR,158.43,2026-09-04,30,Call,175.00,-10.46%,3.5,3.75,223,1148,+357.37%,0.19,50.43%,0.275995,2026-08-05
QUBT,8.88,2026-10-16,72,Put,9.00,+1.35%,1.22,2,44,9151,+356.86%,0,100.77%,-0.418518,2026-08-05
DC,5.36,2027-01-15,163,Call,7.50,-39.93%,0.2,0.45,934,1433,+354.92%,0.65,61.90%,0.286416,2026-08-05
FIG,28.15,2026-08-07,2,Call,29.00,-3.02%,1.38,1.82,1093,1973,+354.61%,0.55,236.62%,0.467657,2026-08-05
VZ,46.47,2026-08-07,2,Put,46.50,+0.06%,0.36,0.59,4645,3779,+352.57%,1.23,33.29%,-0.507389,2026-08-05
CSIQ,15.4,2026-08-07,2,Put,15.50,+0.65%,0.3,0.95,63,1212,+352.24%,0.05,126.10%,-0.50836,2026-08-05
INTC,101.06,2026-08-14,9,Put,98.00,-3.03%,3.55,3.95,1399,1240,+350.91%,1.13,82.92%,-0.379665,2026-08-05
ZETA,27.07,2026-08-07,2,Call,28.00,-3.44%,0.2,0.5,4321,1583,+347.18%,2.73,88.55%,0.315758,2026-08-05
CVS,99.12,2026-11-20,107,Put,95.00,-4.16%,4.65,4.95,119,1161,+346.54%,0.1,32.59%,-0.362919,2026-08-05
UPST,30.2,2026-08-07,2,Call,31.00,-2.65%,0.43,0.51,1100,3581,+345.40%,0.31,89.17%,0.359361,2026-08-05
BE,234.33,2026-08-07,2,Put,177.50,-24.25%,0.16,0.25,101,1294,+344.67%,0.08,183.16%,-0.017102,2026-08-05
SPCX,108.27,2026-08-14,9,Put,92.00,-15.03%,1.48,1.54,838,1075,+344.21%,0.78,108.19%,-0.147248,2026-08-05
ALM,13.31,2026-09-18,44,Call,17.50,-31.48%,0.05,1,2,2029,+343.01%,0,91.13%,0.244212,2026-08-05
NB,5.02,2026-09-18,44,Call,7.50,-49.40%,0.2,0.25,955,1291,+342.12%,0.74,119.21%,0.225912,2026-08-05
UBER,68.18,2026-08-07,2,Put,66.00,-3.20%,0.21,0.23,9406,6581,+341.38%,1.43,47.16%,-0.170155,2026-08-05
DELL,462.7,2026-08-07,2,Put,355.00,-23.28%,0.03,2.16,151,1090,+341.30%,0.14,208.56%,-0.036366,2026-08-05
BABA,128.53,2026-09-18,44,Call,185.00,-43.94%,0.2,0.59,1,3374,+340.47%,0,57.02%,0.041036,2026-08-05
SPCX,108.27,2026-10-16,72,Call,210.00,-93.96%,1.36,1.46,55,7901,+339.43%,0.01,92.21%,0.081525,2026-08-05
FWONK,96.05,2026-08-21,16,Call,100.00,-4.11%,1.25,2.4,108,5034,+336.98%,0.02,41.44%,0.343522,2026-08-05
SOFI,18.25,2026-09-04,30,Call,23.00,-26.03%,0.09,0.12,286,1000,+336.68%,0.29,54.86%,0.084879,2026-08-05
RKT,13.86,2026-10-16,72,Call,16.00,-15.44%,0.76,0.83,27,17549,+336.11%,0,61.32%,0.357832,2026-08-05
BMNR,18.43,2026-08-14,9,Call,18.00,+2.33%,1.14,1.2,3578,5149,+333.78%,0.69,81.65%,0.60054,2026-08-05
PLTR,158.43,2026-08-14,9,Put,140.00,-11.63%,0.47,0.49,794,2235,+333.14%,0.36,56.48%,-0.073803,2026-08-05
DVN,42.09,2026-08-07,2,Put,42.50,+0.97%,0.63,0.85,1464,1681,+332.13%,0.87,40.83%,-0.619669,2026-08-05
AMD,482.05,2026-08-07,2,Put,480.00,-0.43%,11.15,11.8,5125,2945,+331.82%,1.74,88.12%,-0.459983,2026-08-05
ARM,274.58,2026-08-14,9,Call,310.00,-12.90%,5,5.6,614,1705,+330.56%,0.36,96.11%,0.234944,2026-08-05
KTOS,55.34,2026-08-07,2,Call,52.00,+6.04%,2.95,4.5,857,1423,+329.91%,0.6,93.83%,0.824833,2026-08-05
BTDR,11.06,2026-09-18,44,Call,14.00,-26.58%,0.9,1.2,676,5742,+328.83%,0.12,128.43%,0.38371,2026-08-05
CRWV,89.89,2026-08-07,2,Put,90.00,+0.12%,3.05,3.25,2273,3097,+326.58%,0.73,116.86%,-0.487638,2026-08-05
RGTI,16.78,2026-09-18,44,Call,23.00,-37.07%,0.45,0.74,20,2192,+326.46%,0.01,94.98%,0.218337,2026-08-05
TTMI,131.25,2026-08-21,16,Put,130.00,-0.95%,12.9,15.8,283,1087,+326.27%,0.26,138.57%,-0.427635,2026-08-05
EIX,68.32,2026-09-18,44,Put,70.00,+2.46%,4.2,5.9,21,1157,+325.37%,0.02,43.06%,-0.535907,2026-08-05
BBY,84.5,2026-08-21,16,Call,85.00,-0.59%,2.1,2.55,7,1862,+322.22%,0,36.50%,0.482179,2026-08-05
PLTR,158.43,2026-08-28,23,Call,200.00,-26.24%,0.44,0.51,748,1089,+322.09%,0.69,54.86%,0.054095,2026-08-05
UBER,68.18,2026-08-07,2,Put,71.00,+4.14%,2.65,3.3,1805,2318,+320.69%,0.78,48.74%,-0.865476,2026-08-05
SHAZ,57.02,2026-09-18,44,Put,45.00,-21.08%,3,4.7,9,1593,+320.32%,0.01,123.61%,-0.219119,2026-08-05
U,35.47,2027-02-19,198,Call,45.00,-26.87%,4.5,4.9,16,1971,+320.26%,0.01,72.08%,0.443473,2026-08-05
INSM,99.02,2026-08-21,16,Put,90.00,-9.11%,3,4.9,1135,3276,+320.00%,0.35,97.51%,-0.282064,2026-08-05
CRWV,89.89,2026-08-21,16,Call,95.00,-5.68%,6.6,7,481,10126,+319.82%,0.05,117.82%,0.462398,2026-08-05
JNJ,257.59,2026-08-21,16,Call,265.00,-2.88%,2.54,2.93,499,3064,+319.15%,0.16,25.80%,0.313456,2026-08-05
SPCX,108.27,2026-08-07,2,Put,120.00,+10.83%,13,13.45,14360,25722,+317.29%,0.56,163.31%,-0.785169,2026-08-05
RKT,13.86,2026-12-18,135,Call,18.00,-29.87%,0.77,0.96,44,11868,+315.55%,0,60.78%,0.314254,2026-08-05
UBER,68.18,2026-08-14,9,Call,74.00,-8.54%,0.15,0.2,3041,2815,+315.19%,1.08,38.26%,0.093658,2026-08-05
VZ,46.47,2026-08-21,16,Put,47.00,+1.14%,1.15,1.9,35,1407,+312.61%,0.02,31.21%,-0.560594,2026-08-05
SO,93.1,2026-11-20,107,Call,97.50,-4.73%,1.9,2.35,87,2326,+310.95%,0.04,18.96%,0.348532,2026-08-05
BA,240.19,2026-08-07,2,Call,242.50,-0.96%,1.67,1.88,1116,1072,+309.16%,1.04,38.97%,0.375595,2026-08-05
LUNR,13.99,2026-09-18,44,Call,15.00,-7.22%,1.89,2,227,3114,+308.66%,0.07,120.07%,0.520709,2026-08-05
DELL,462.7,2026-08-07,2,Call,500.00,-8.06%,2.27,2.58,3334,2130,+307.27%,1.57,96.35%,0.147054,2026-08-05
AMD,482.05,2026-09-18,44,Put,560.00,+16.17%,93.7,98.75,10,1144,+307.12%,0.01,68.57%,-0.692709,2026-08-05
ET,20.34,2026-08-21,16,Call,20.50,-0.79%,0.14,0.15,131,2555,+306.85%,0.05,13.17%,0.378794,2026-08-05
BMY,63.63,2026-10-16,72,Call,75.00,-17.87%,0.37,0.87,4,1672,+306.81%,0,32.42%,0.140892,2026-08-05
TMUS,173.46,2026-08-07,2,Put,175.00,+0.89%,2.05,3.2,13,2016,+306.45%,0.01,34.13%,-0.631197,2026-08-05
NEE,85.91,2026-08-21,16,Call,88.00,-2.43%,0.75,0.9,142,1909,+306.17%,0.07,22.81%,0.317932,2026-08-05
ALAB,318.43,2026-08-07,2,Call,400.00,-25.62%,0.2,0.42,1363,3001,+303.36%,0.45,151.36%,0.023989,2026-08-05
MSFT,487.46,2026-08-14,9,Call,525.00,-7.70%,0.8,0.96,165,1286,+303.13%,0.13,32.62%,0.079419,2026-08-05
PATH,13.82,2026-08-14,9,Call,15.50,-12.16%,0.1,0.26,236,1560,+303.10%,0.15,79.62%,0.198214,2026-08-05
MSTR,98.37,2027-03-19,226,Call,180.00,-82.98%,6.95,9.05,3,2270,+301.77%,0,80.93%,0.277021,2026-08-05
SOFI,18.25,2026-08-28,23,Put,17.50,-4.11%,0.54,0.6,619,3306,+301.21%,0.19,50.89%,-0.341873,2026-08-05
RKT,13.86,2026-11-20,107,Call,18.00,-29.87%,0.51,0.72,554,9390,+300.26%,0.06,58.92%,0.266158,2026-08-05
TOST,34.8,2026-08-21,16,Put,30.00,-13.79%,0.1,0.2,37,1145,+298.95%,0.03,53.35%,-0.081115,2026-08-05
VSAT,81.03,2026-08-21,16,Call,100.00,-23.41%,1.45,2.15,105,1240,+298.71%,0.08,104.90%,0.200218,2026-08-05
LRCX,307.42,2026-10-16,72,Call,330.00,-7.35%,33.65,36.85,13,1163,+298.29%,0.01,79.93%,0.498296,2026-08-05
VZ,46.47,2026-08-07,2,Put,46.00,-1.01%,0.2,0.31,5657,7207,+298.18%,0.78,32.93%,-0.335608,2026-08-05
GOOGL,362.43,2026-08-07,2,Put,365.00,+0.71%,5.65,6.15,2464,1742,+297.72%,1.41,42.22%,-0.581592,2026-08-05
BAC,63.25,2026-08-28,23,Put,61.00,-3.56%,0.43,0.51,1898,1940,+295.92%,0.98,21.18%,-0.233288,2026-08-05
NFLX,74.2,2026-08-14,9,Call,81.00,-9.16%,0.15,0.17,415,1332,+295.25%,0.31,38.57%,0.080353,2026-08-05
RKLB,74.82,2026-12-18,135,Put,40.00,-46.54%,2.14,2.36,7,5530,+294.44%,0,97.57%,-0.084823,2026-08-05
HOOD,92.8,2026-08-07,2,Put,90.00,-3.02%,0.86,0.99,2239,4604,+293.50%,0.49,75.23%,-0.280547,2026-08-05
CSCO,121.5,2026-08-07,2,Call,122.00,-0.41%,1.22,1.47,3600,3675,+292.21%,0.98,43.83%,0.457534,2026-08-05
HPE,53.22,2026-08-28,23,Call,60.00,-12.74%,1.67,1.94,682,1501,+291.91%,0.45,77.12%,0.303308,2026-08-05
DELL,462.7,2026-08-07,2,Call,510.00,-10.22%,1.3,1.62,1084,1097,+291.79%,0.99,97.76%,0.09567,2026-08-05
AMD,482.05,2026-10-16,72,Put,540.00,+12.02%,90.75,93.7,21,1366,+289.17%,0.02,67.89%,-0.583995,2026-08-05
UEC,10.72,2028-01-21,534,Put,15.00,+39.93%,6.2,6.7,7,2823,+288.84%,0,75.46%,-0.463018,2026-08-05
HOOD,92.8,2026-08-21,16,Call,96.00,-3.45%,3.45,4.35,80,1047,+287.78%,0.08,67.14%,0.436592,2026-08-05
AMD,482.05,2026-08-07,2,Put,500.00,+3.72%,22.85,24.85,2963,2667,+287.08%,1.11,89.78%,-0.696735,2026-08-05
GLXY,19.07,2026-08-07,2,Put,18.00,-5.61%,0.02,0.24,424,1807,+286.94%,0.23,89.49%,-0.183088,2026-08-05
NVDA,219.22,2026-10-16,72,Call,290.00,-32.29%,1.39,1.48,737,7119,+286.90%,0.1,41.70%,0.083172,2026-08-05
PFE,25.81,2026-08-14,9,Put,25.00,-3.14%,0.08,0.11,1053,3802,+282.11%,0.28,22.70%,-0.185602,2026-08-05
NVO,44.53,2026-11-20,107,Put,40.00,-10.17%,1.64,1.91,106,1742,+282.02%,0.06,38.08%,-0.277855,2026-08-05
CRWD,209.86,2026-08-07,2,Put,205.00,-2.32%,1.85,2.08,489,1744,+281.62%,0.28,64.32%,-0.301642,2026-08-05
LAC,3.09,2026-09-18,44,Call,3.50,-13.27%,0.2,0.22,1170,12132,+281.39%,0.1,82.66%,0.391622,2026-08-05
GME,19.01,2026-10-16,72,Put,19.00,-0.05%,1.08,1.38,45,1867,+281.02%,0.02,34.87%,-0.480647,2026-08-05
IONQ,39.93,2026-08-14,9,Put,35.00,-12.35%,0.83,1.01,255,1761,+280.35%,0.14,115.71%,-0.205948,2026-08-05
CRCL,63.28,2026-09-18,44,Put,45.00,-28.89%,0.87,0.99,105,5690,+280.09%,0.02,84.94%,-0.093874,2026-08-05
NLY,22.67,2026-08-21,16,Put,22.00,-2.96%,0.12,0.17,10,13517,+279.90%,0,19.60%,-0.254025,2026-08-05
WHR,45.19,2026-09-18,44,Call,52.50,-16.18%,1.05,1.5,233,1035,+279.12%,0.23,58.70%,0.254423,2026-08-05
SOFI,18.25,2026-08-07,2,Put,18.50,+1.37%,0.43,0.45,8676,3807,+278.81%,2.28,55.41%,-0.620851,2026-08-05
SRPT,15.93,2026-08-07,2,Call,16.50,-3.58%,0.35,0.6,42,1457,+278.44%,0.03,151.17%,0.398781,2026-08-05
QUBT,8.88,2026-11-20,107,Call,16.00,-80.18%,0.32,0.65,49,1617,+275.17%,0.03,101.83%,0.220083,2026-08-05
PSKY,8.76,2026-08-07,2,Call,8.50,+2.97%,0.25,0.35,2966,8511,+274.77%,0.35,51.14%,0.792937,2026-08-05
VZ,46.47,2026-08-07,2,Call,47.00,-1.14%,0.17,0.25,607,7052,+271.35%,0.09,30.81%,0.311716,2026-08-05
SOFI,18.25,2026-08-21,16,Put,18.50,+1.37%,0.86,0.89,1070,1165,+271.02%,0.92,49.41%,-0.527253,2026-08-05
ORCL,144.39,2027-03-19,226,Call,100.00,+30.74%,54.2,56.95,3,2668,+270.56%,0,72.82%,0.82384,2026-08-05
NVO,44.53,2026-11-20,107,Put,45.00,+1.06%,3.85,4.15,1446,2747,+270.22%,0.53,36.97%,-0.491653,2026-08-05
XE,19.05,2026-09-18,44,Call,20.00,-4.99%,1.95,2.5,2573,3455,+268.34%,0.74,98.07%,0.516129,2026-08-05
WMB,71.81,2026-08-07,2,Call,71.00,+1.13%,0,2.65,121,1480,+265.43%,0.08,40.70%,0.652731,2026-08-05
PLTR,158.43,2026-08-07,2,Call,165.00,-4.15%,0.85,0.87,29392,20952,+264.76%,1.4,64.70%,0.205973,2026-08-05
MSFT,487.46,2026-08-07,2,Call,515.00,-5.65%,0.19,0.33,1001,3541,+264.68%,0.28,42.49%,0.042132,2026-08-05
