Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
TDOC,"Teladoc Health Inc",6.39,-0.1,-1.54%,9.03%,1%,5705,67.9%,32.1%,2.1157837247406
RBRK,"Rubrik Inc Cl A",100.09,2.57,+2.64%,62.76%,75%,5613,16.1%,83.9%,0.19197281800807
ALMS,"Alumis Inc",24.17,1.31,+5.73%,14.22%,85%,5446,13.6%,86.4%,0.15798426536253
GDS,"Gds Holdings Ltd ADR",32.85,0,0.00%,26.46%,16%,5445,16.6%,83.4%,0.19933920704846
AU,"Anglogold Ashanti Ltd ADR",121.22,6.08,+5.28%,62.64%,74%,5411,28.9%,71.1%,0.40618503118503
ZVRA,"Zevra Therapeutics Inc",11.87,-0.02,-0.17%,11.34%,27%,5321,47.4%,52.6%,0.90171551107934
NTSK,"Netskope Inc Cl A",14.51,0.13,+0.90%,77.05%,97%,5306,42.1%,57.9%,0.72608978529603
BXP,"Bxp Inc",67.67,-0.11,-0.16%,7.95%,3%,5305,55.0%,45.0%,1.2233864207879
CI,"The Cigna Group",277.51,3.1,+1.13%,14.58%,14%,5257,50.2%,49.8%,1.0095565749235
AZN,"Astrazeneca Plc",165.98,1.49,+0.91%,57.04%,56%,5216,12.1%,87.9%,0.13811913593716
AES,"The Aes Corp",14.77,0,0.00%,0.00%,0%,5214,68.1%,31.9%,2.1390728476821
FRO,"Frontline Plc",43.67,0.11,+0.25%,61.00%,83%,5212,31.1%,68.9%,0.45100222717149
HBAN,"Huntington Bancshares",17.03,0.02,+0.12%,25.02%,31%,5119,75.0%,25.0%,2.99921875
FLEX,"Flextronics Intl Ltd",110.45,0.13,+0.12%,53.28%,77%,5055,42.2%,57.8%,0.73057172201301
MITK,"Mitek Systems Inc",18.56,0.04,+0.22%,44.11%,32%,4994,6.2%,93.8%,0.066182749786507
PAA,"Plains All American Pipeline LP",24.61,0.02,+0.08%,31.49%,32%,4853,1.8%,98.2%,0.018040696454793
VZLA,"Vizsla Silver Corp",3.96,0.09,+2.33%,4.36%,20%,4844,11.4%,88.6%,0.12808570097811
VYX,"NCR Voyix Corporation",7.91,0.26,+3.40%,2.64%,28%,4547,2.7%,97.3%,0.027338454586534
PAL,"Proficient Auto Logistics Inc",5.33,0.12,+2.30%,4.74%,4%,4504,0.1%,99.9%,0.0008888889
"Downloaded from Barchart.com as of 08-21-2026 08:39pm CDT"
